         # x	           y	           z	          vx	          vy	          vz
  -0.2613061	   0.9479524	  -0.0000147	  -0.9804545	  -0.2695365	   0.0000054
  -0.2760176	   0.9437868	  -0.0000146	  -0.9762053	  -0.2844963	   0.0000056
  -0.2906635	   0.9393968	  -0.0000146	  -0.9717242	  -0.2993878	   0.0000059
  -0.3052402	   0.9347834	  -0.0000145	  -0.9670123	  -0.3142073	   0.0000061
  -0.3197444	   0.9299477	  -0.0000144	  -0.9620708	  -0.3289511	   0.0000063
  -0.3341725	   0.9248908	  -0.0000143	  -0.9569009	  -0.3436155	   0.0000065
  -0.3485212	   0.9196141	  -0.0000142	  -0.9515040	  -0.3581968	   0.0000068
  -0.3627871	   0.9141188	  -0.0000141	  -0.9458815	  -0.3726915	   0.0000070
  -0.3769667	   0.9084062	  -0.0000140	  -0.9400348	  -0.3870960	   0.0000072
  -0.3910567	   0.9024777	  -0.0000139	  -0.9339655	  -0.4014066	   0.0000074
  -0.4050538	   0.8963347	  -0.0000137	  -0.9276750	  -0.4156198	   0.0000077
  -0.4189546	   0.8899788	  -0.0000136	  -0.9211651	  -0.4297322	   0.0000079
  -0.4327559	   0.8834114	  -0.0000135	  -0.9144375	  -0.4437402	   0.0000081
  -0.4464545	   0.8766342	  -0.0000134	  -0.9074938	  -0.4576404	   0.0000083
  -0.4600470	   0.8696489	  -0.0000133	  -0.9003359	  -0.4714293	   0.0000085
  -0.4735302	   0.8624570	  -0.0000131	  -0.8929657	  -0.4851037	   0.0000087
  -0.4869011	   0.8550604	  -0.0000130	  -0.8853851	  -0.4986600	   0.0000089
  -0.5001564	   0.8474608	  -0.0000129	  -0.8775960	  -0.5120950	   0.0000091
  -0.5132930	   0.8396602	  -0.0000127	  -0.8696004	  -0.5254054	   0.0000093
  -0.5263078	   0.8316603	  -0.0000126	  -0.8614006	  -0.5385879	   0.0000095
  -0.5391979	   0.8234633	  -0.0000124	  -0.8529985	  -0.5516394	   0.0000097
  -0.5519600	   0.8150709	  -0.0000123	  -0.8443965	  -0.5645567	   0.0000099
  -0.5645914	   0.8064854	  -0.0000121	  -0.8355966	  -0.5773366	   0.0000101
  -0.5770889	   0.7977087	  -0.0000120	  -0.8266014	  -0.5899760	   0.0000103
  -0.5894497	   0.7887431	  -0.0000118	  -0.8174129	  -0.6024720	   0.0000105
  -0.6016710	   0.7795906	  -0.0000117	  -0.8080338	  -0.6148214	   0.0000107
  -0.6137497	   0.7702536	  -0.0000115	  -0.7984664	  -0.6270213	   0.0000109
  -0.6256832	   0.7607343	  -0.0000113	  -0.7887131	  -0.6390688	   0.0000110
  -0.6374687	   0.7510349	  -0.0000112	  -0.7787766	  -0.6509611	   0.0000112
  -0.6491034	   0.7411580	  -0.0000110	  -0.7686595	  -0.6626952	   0.0000114
  -0.6605846	   0.7311057	  -0.0000108	  -0.7583642	  -0.6742684	   0.0000116
  -0.6719096	   0.7208807	  -0.0000106	  -0.7478936	  -0.6856780	   0.0000117
  -0.6830760	   0.7104854	  -0.0000105	  -0.7372504	  -0.6969212	   0.0000119
  -0.6940810	   0.6999223	  -0.0000103	  -0.7264372	  -0.7079955	   0.0000121
  -0.7049221	   0.6891939	  -0.0000101	  -0.7154569	  -0.7188982	   0.0000122
  -0.7155969	   0.6783029	  -0.0000099	  -0.7043123	  -0.7296268	   0.0000124
  -0.7261029	   0.6672519	  -0.0000097	  -0.6930063	  -0.7401789	   0.0000125
  -0.7364377	   0.6560435	  -0.0000095	  -0.6815418	  -0.7505518	   0.0000127
  -0.7465989	   0.6446806	  -0.0000094	  -0.6699218	  -0.7607434	   0.0000128
  -0.7565842	   0.6331658	  -0.0000092	  -0.6581493	  -0.7707511	   0.0000130
  -0.7663914	   0.6215018	  -0.0000090	  -0.6462272	  -0.7805729	   0.0000131
  -0.7760182	   0.6096916	  -0.0000088	  -0.6341587	  -0.7902063	   0.0000133
  -0.7854625	   0.5977380	  -0.0000086	  -0.6219468	  -0.7996493	   0.0000134
  -0.7947220	   0.5856438	  -0.0000084	  -0.6095946	  -0.8088997	   0.0000135
  -0.8037948	   0.5734120	  -0.0000082	  -0.5971054	  -0.8179554	   0.0000136
  -0.8126788	   0.5610455	  -0.0000080	  -0.5844822	  -0.8268145	   0.0000138
  -0.8213720	   0.5485473	  -0.0000077	  -0.5717284	  -0.8354749	   0.0000139
  -0.8298724	   0.5359203	  -0.0000075	  -0.5588471	  -0.8439349	   0.0000140
  -0.8381782	   0.5231677	  -0.0000073	  -0.5458415	  -0.8521924	   0.0000141
  -0.8462875	   0.5102924	  -0.0000071	  -0.5327151	  -0.8602458	   0.0000142
  -0.8541986	   0.4972975	  -0.0000069	  -0.5194711	  -0.8680933	   0.0000144
  -0.8619096	   0.4841863	  -0.0000067	  -0.5061128	  -0.8757332	   0.0000145
  -0.8694189	   0.4709617	  -0.0000065	  -0.4926437	  -0.8831640	   0.0000146
  -0.8767249	   0.4576269	  -0.0000062	  -0.4790670	  -0.8903839	   0.0000147
  -0.8838259	   0.4441852	  -0.0000060	  -0.4653863	  -0.8973917	   0.0000148
  -0.8907205	   0.4306397	  -0.0000058	  -0.4516049	  -0.9041857	   0.0000148
  -0.8974071	   0.4169937	  -0.0000056	  -0.4377262	  -0.9107647	   0.0000149
  -0.9038843	   0.4032503	  -0.0000053	  -0.4237538	  -0.9171273	   0.0000150
  -0.9101507	   0.3894129	  -0.0000051	  -0.4096910	  -0.9232722	   0.0000151
  -0.9162049	   0.3754848	  -0.0000049	  -0.3955415	  -0.9291982	   0.0000152
  -0.9220458	   0.3614692	  -0.0000047	  -0.3813086	  -0.9349041	   0.0000153
  -0.9276721	   0.3473695	  -0.0000044	  -0.3669959	  -0.9403890	   0.0000153
  -0.9330825	   0.3331889	  -0.0000042	  -0.3526070	  -0.9456516	   0.0000154
  -0.9382761	   0.3189309	  -0.0000040	  -0.3381453	  -0.9506912	   0.0000155
  -0.9432516	   0.3045988	  -0.0000037	  -0.3236144	  -0.9555067	   0.0000155
  -0.9480081	   0.2901960	  -0.0000035	  -0.3090179	  -0.9600972	   0.0000156
  -0.9525447	   0.2757258	  -0.0000033	  -0.2943593	  -0.9644621	   0.0000156
  -0.9568605	   0.2611918	  -0.0000030	  -0.2796422	  -0.9686005	   0.0000157
  -0.9609545	   0.2465971	  -0.0000028	  -0.2648702	  -0.9725118	   0.0000157
  -0.9648259	   0.2319454	  -0.0000026	  -0.2500468	  -0.9761953	   0.0000158
  -0.9684742	   0.2172401	  -0.0000023	  -0.2351756	  -0.9796505	   0.0000158
  -0.9718984	   0.2024844	  -0.0000021	  -0.2202603	  -0.9828769	   0.0000158
  -0.9750981	   0.1876820	  -0.0000019	  -0.2053043	  -0.9858740	   0.0000159
  -0.9780726	   0.1728363	  -0.0000016	  -0.1903113	  -0.9886414	   0.0000159
  -0.9808214	   0.1579506	  -0.0000014	  -0.1752848	  -0.9911788	   0.0000159
  -0.9833440	   0.1430286	  -0.0000011	  -0.1602285	  -0.9934860	   0.0000159
  -0.9856400	   0.1280735	  -0.0000009	  -0.1451460	  -0.9955627	   0.0000159
  -0.9877090	   0.1130890	  -0.0000007	  -0.1300407	  -0.9974087	   0.0000160
  -0.9895508	   0.0980785	  -0.0000004	  -0.1149163	  -0.9990240	   0.0000160
  -0.9911649	   0.0830454	  -0.0000002	  -0.0997763	  -1.0004084	   0.0000160
  -0.9925514	   0.0679932	   0.0000001	  -0.0846243	  -1.0015621	   0.0000160
  -0.9937099	   0.0529254	   0.0000003	  -0.0694639	  -1.0024851	   0.0000160
  -0.9946404	   0.0378455	   0.0000005	  -0.0542986	  -1.0031774	   0.0000160
  -0.9953429	   0.0227569	   0.0000008	  -0.0391318	  -1.0036393	   0.0000159
  -0.9958173	   0.0076630	   0.0000010	  -0.0239673	  -1.0038710	   0.0000159
  -0.9960637	  -0.0074325	   0.0000013	  -0.0088084	  -1.0038728	   0.0000159
  -0.9960822	  -0.0225264	   0.0000015	   0.0063413	  -1.0036449	   0.0000159
  -0.9958731	  -0.0376151	   0.0000017	   0.0214784	  -1.0031879	   0.0000159
  -0.9954364	  -0.0526953	   0.0000020	   0.0365993	  -1.0025022	   0.0000158
  -0.9947725	  -0.0677634	   0.0000022	   0.0517006	  -1.0015882	   0.0000158


   0.7331979	  -1.1949111	  -0.0430435	   0.7241394	   0.4951511	  -0.0074125
   0.7440567	  -1.1874166	  -0.0431532	   0.7201112	   0.5016472	  -0.0071774
   0.7548543	  -1.1798247	  -0.0432593	   0.7160184	   0.5081109	  -0.0069415
   0.7655900	  -1.1721358	  -0.0433619	   0.7118613	   0.5145416	  -0.0067046
   0.7762626	  -1.1643505	  -0.0434610	   0.7076399	   0.5209385	  -0.0064669
   0.7868713	  -1.1564692	  -0.0435564	   0.7033547	   0.5273008	  -0.0062284
   0.7974151	  -1.1484925	  -0.0436483	   0.6990059	   0.5336278	  -0.0059890
   0.8078930	  -1.1404210	  -0.0437365	   0.6945938	   0.5399188	  -0.0057488
   0.8183041	  -1.1322551	  -0.0438212	   0.6901187	   0.5461729	  -0.0055079
   0.8286474	  -1.1239955	  -0.0439022	   0.6855808	   0.5523896	  -0.0052662
   0.8389221	  -1.1156426	  -0.0439795	   0.6809806	   0.5585679	  -0.0050238
   0.8491270	  -1.1071972	  -0.0440532	   0.6763183	   0.5647073	  -0.0047806
   0.8592614	  -1.0986598	  -0.0441233	   0.6715943	   0.5708069	  -0.0045368
   0.8693244	  -1.0900309	  -0.0441897	   0.6668089	   0.5768660	  -0.0042923
   0.8793148	  -1.0813112	  -0.0442524	   0.6619625	   0.5828839	  -0.0040472
   0.8892320	  -1.0725014	  -0.0443114	   0.6570554	   0.5888599	  -0.0038015
   0.8990749	  -1.0636020	  -0.0443667	   0.6520881	   0.5947933	  -0.0035551
   0.9088427	  -1.0546137	  -0.0444183	   0.6470610	   0.6006833	  -0.0033083
   0.9185344	  -1.0455371	  -0.0444662	   0.6419744	   0.6065292	  -0.0030608
   0.9281492	  -1.0363731	  -0.0445104	   0.6368287	   0.6123303	  -0.0028129
   0.9376862	  -1.0271221	  -0.0445508	   0.6316244	   0.6180859	  -0.0025645
   0.9471445	  -1.0177849	  -0.0445875	   0.6263619	   0.6237953	  -0.0023156
   0.9565232	  -1.0083622	  -0.0446204	   0.6210417	   0.6294578	  -0.0020663
   0.9658215	  -0.9988547	  -0.0446496	   0.6156642	   0.6350727	  -0.0018166
   0.9750385	  -0.9892632	  -0.0446751	   0.6102299	   0.6406393	  -0.0015665
   0.9841734	  -0.9795883	  -0.0446967	   0.6047392	   0.6461570	  -0.0013160
   0.9932253	  -0.9698308	  -0.0447146	   0.5991927	   0.6516251	  -0.0010652
   1.0021933	  -0.9599915	  -0.0447288	   0.5935908	   0.6570428	  -0.0008141
   1.0110767	  -0.9500711	  -0.0447391	   0.5879340	   0.6624095	  -0.0005628
   1.0198746	  -0.9400703	  -0.0447457	   0.5822229	   0.6677247	  -0.0003111
   1.0285863	  -0.9299901	  -0.0447485	   0.5764580	   0.6729875	  -0.0000593
   1.0372109	  -0.9198311	  -0.0447475	   0.5706399	   0.6781974	   0.0001928
   1.0457475	  -0.9095941	  -0.0447427	   0.5647690	   0.6833537	   0.0004450
   1.0541955	  -0.8992801	  -0.0447341	   0.5588459	   0.6884558	   0.0006974
   1.0625541	  -0.8888897	  -0.0447217	   0.5528712	   0.6935030	   0.0009499
   1.0708224	  -0.8784238	  -0.0447055	   0.5468454	   0.6984948	   0.0012025
   1.0789998	  -0.8678833	  -0.0446855	   0.5407693	   0.7034305	   0.0014551
   1.0870853	  -0.8572690	  -0.0446618	   0.5346432	   0.7083095	   0.0017078
   1.0950784	  -0.8465818	  -0.0446342	   0.5284679	   0.7131312	   0.0019605
   1.1029783	  -0.8358225	  -0.0446028	   0.5222439	   0.7178951	   0.0022132
   1.1107842	  -0.8249920	  -0.0445676	   0.5159720	   0.7226005	   0.0024658
   1.1184955	  -0.8140912	  -0.0445286	   0.5096526	   0.7272468	   0.0027184
   1.1261114	  -0.8031210	  -0.0444859	   0.5032864	   0.7318335	   0.0029709
   1.1336312	  -0.7920823	  -0.0444393	   0.4968742	   0.7363601	   0.0032232
   1.1410542	  -0.7809759	  -0.0443889	   0.4904164	   0.7408259	   0.0034754
   1.1483798	  -0.7698029	  -0.0443348	   0.4839139	   0.7452305	   0.0037274
   1.1556073	  -0.7585640	  -0.0442768	   0.4773672	   0.7495733	   0.0039792
   1.1627360	  -0.7472604	  -0.0442151	   0.4707771	   0.7538537	   0.0042307
   1.1697653	  -0.7358928	  -0.0441496	   0.4641442	   0.7580713	   0.0044820
   1.1766945	  -0.7244624	  -0.0440803	   0.4574693	   0.7622256	   0.0047330
   1.1835231	  -0.7129699	  -0.0440073	   0.4507529	   0.7663160	   0.0049836
   1.1902503	  -0.7014164	  -0.0439304	   0.4439959	   0.7703421	   0.0052340
   1.1968757	  -0.6898028	  -0.0438498	   0.4371990	   0.7743034	   0.0054839
   1.2033985	  -0.6781302	  -0.0437655	   0.4303628	   0.7781993	   0.0057334
   1.2098183	  -0.6663995	  -0.0436774	   0.4234882	   0.7820296	   0.0059825
   1.2161344	  -0.6546117	  -0.0435856	   0.4165757	   0.7857936	   0.0062312
   1.2223463	  -0.6427677	  -0.0434900	   0.4096263	   0.7894910	   0.0064793
   1.2284534	  -0.6308687	  -0.0433907	   0.4026406	   0.7931214	   0.0067270
   1.2344551	  -0.6189156	  -0.0432877	   0.3956193	   0.7966843	   0.0069741
   1.2403511	  -0.6069095	  -0.0431810	   0.3885633	   0.8001792	   0.0072206
   1.2461407	  -0.5948513	  -0.0430706	   0.3814734	   0.8036059	   0.0074666
   1.2518234	  -0.5827421	  -0.0429564	   0.3743502	   0.8069639	   0.0077119
   1.2573988	  -0.5705829	  -0.0428386	   0.3671946	   0.8102529	   0.0079565
   1.2628663	  -0.5583747	  -0.0427172	   0.3600073	   0.8134725	   0.0082005
   1.2682255	  -0.5461187	  -0.0425920	   0.3527892	   0.8166222	   0.0084438
   1.2734760	  -0.5338159	  -0.0424632	   0.3455410	   0.8197019	   0.0086864
   1.2786172	  -0.5214672	  -0.0423308	   0.3382635	   0.8227111	   0.0089282
   1.2836488	  -0.5090739	  -0.0421947	   0.3309575	   0.8256496	   0.0091692
   1.2885704	  -0.4966369	  -0.0420550	   0.3236239	   0.8285169	   0.0094094
   1.2933814	  -0.4841573	  -0.0419118	   0.3162635	   0.8313129	   0.0096487
   1.2980816	  -0.4716362	  -0.0417649	   0.3088769	   0.8340372	   0.0098872
   1.3026705	  -0.4590747	  -0.0416144	   0.3014652	   0.8366896	   0.0101249
   1.3071478	  -0.4464739	  -0.0414604	   0.2940291	   0.8392698	   0.0103616
   1.3115131	  -0.4338348	  -0.0413028	   0.2865694	   0.8417775	   0.0105973
   1.3157660	  -0.4211585	  -0.0411417	   0.2790870	   0.8442125	   0.0108321
   1.3199063	  -0.4084462	  -0.0409770	   0.2715826	   0.8465746	   0.0110659
   1.3239335	  -0.3956988	  -0.0408089	   0.2640572	   0.8488635	   0.0112987
   1.3278474	  -0.3829177	  -0.0406372	   0.2565115	   0.8510791	   0.0115305
   1.3316478	  -0.3701037	  -0.0404621	   0.2489464	   0.8532211	   0.0117612
   1.3353342	  -0.3572582	  -0.0402835	   0.2413627	   0.8552894	   0.0119908
   1.3389065	  -0.3443820	  -0.0401015	   0.2337613	   0.8572838	   0.0122193
   1.3423643	  -0.3314764	  -0.0399161	   0.2261431	   0.8592041	   0.0124466
   1.3457074	  -0.3185426	  -0.0397272	   0.2185088	   0.8610502	   0.0126728
   1.3489357	  -0.3055815	  -0.0395349	   0.2108593	   0.8628219	   0.0128978
   1.3520488	  -0.2925943	  -0.0393393	   0.2031954	   0.8645192	   0.0131216
   1.3550465	  -0.2795822	  -0.0391403	   0.1955181	   0.8661419	   0.0133442
   1.3579288	  -0.2665462	  -0.0389380	   0.1878281	   0.8676899	   0.0135655
   1.3606952	  -0.2534875	  -0.0387324	   0.1801264	   0.8691632	   0.0137856
   1.3633458	  -0.2404072	  -0.0385234	   0.1724137	   0.8705615	   0.0140043
   1.3658804	  -0.2273065	  -0.0383112	   0.1646908	   0.8718850	   0.0142217
   1.3682987	  -0.2141864	  -0.0380957	   0.1569588	   0.8731335	   0.0144378
   1.3706007	  -0.2010481	  -0.0378770	   0.1492183	   0.8743070	   0.0146525
   1.3727863	  -0.1878927	  -0.0376551	   0.1414703	   0.8754055	   0.0148658
   1.3748553	  -0.1747214	  -0.0374299	   0.1337156	   0.8764289	   0.0150777
   1.3768077	  -0.1615353	  -0.0372016	   0.1259550	   0.8773773	   0.0152882
   1.3786433	  -0.1483354	  -0.0369702	   0.1181895	   0.8782506	   0.0154972
   1.3803621	  -0.1351230	  -0.0367356	   0.1104197	   0.8790489	   0.0157048
   1.3819640	  -0.1218992	  -0.0364979	   0.1026466	   0.8797721	   0.0159109
   1.3834491	  -0.1086650	  -0.0362571	   0.0948711	   0.8804204	   0.0161155
   1.3848172	  -0.0954216	  -0.0360132	   0.0870939	   0.8809938	   0.0163185
   1.3860684	  -0.0821702	  -0.0357663	   0.0793158	   0.8814923	   0.0165200
   1.3872026	  -0.0689119	  -0.0355164	   0.0715378	   0.8819160	   0.0167199
   1.3882198	  -0.0556477	  -0.0352635	   0.0637607	   0.8822651	   0.0169182
   1.3891201	  -0.0423789	  -0.0350076	   0.0559852	   0.8825395	   0.0171150
   1.3899035	  -0.0291065	  -0.0347488	   0.0482123	   0.8827394	   0.0173101
   1.3905701	  -0.0158316	  -0.0344870	   0.0404426	   0.8828650	   0.0175036
   1.3911198	  -0.0025555	  -0.0342224	   0.0326771	   0.8829164	   0.0176954
   1.3915528	   0.0107209	  -0.0339549	   0.0249166	   0.8828936	   0.0178855
   1.3918692	   0.0239964	  -0.0336845	   0.0171618	   0.8827969	   0.0180739
   1.3920690	   0.0372699	  -0.0334113	   0.0094136	   0.8826264	   0.0182607
   1.3921523	   0.0505403	  -0.0331353	   0.0016729	   0.8823822	   0.0184457
   1.3921193	   0.0638065	  -0.0328566	  -0.0060598	   0.8820647	   0.0186290
   1.3919701	   0.0770673	  -0.0325751	  -0.0137834	   0.8816739	   0.0188105
   1.3917049	   0.0903217	  -0.0322909	  -0.0214972	   0.8812100	   0.0189903
   1.3913237	   0.1035686	  -0.0320040	  -0.0292005	   0.8806734	   0.0191682
   1.3908267	   0.1168068	  -0.0317144	  -0.0368925	   0.8800641	   0.0193444
   1.3902142	   0.1300354	  -0.0314222	  -0.0445724	   0.8793824	   0.0195187
   1.3894863	   0.1432531	  -0.0311274	  -0.0522393	   0.8786287	   0.0196913
   1.3886432	   0.1564590	  -0.0308300	  -0.0598926	   0.8778030	   0.0198619
   1.3876852	   0.1696519	  -0.0305301	  -0.0675315	   0.8769057	   0.0200308
   1.3866124	   0.1828308	  -0.0302276	  -0.0751552	   0.8759371	   0.0201977
   1.3854250	   0.1959947	  -0.0299227	  -0.0827630	   0.8748975	   0.0203628
   1.3841234	   0.2091423	  -0.0296152	  -0.0903542	   0.8737870	   0.0205260
   1.3827078	   0.2222727	  -0.0293054	  -0.0979279	   0.8726061	   0.0206873
   1.3811784	   0.2353848	  -0.0289931	  -0.1054835	   0.8713550	   0.0208467
   1.3795356	   0.2484776	  -0.0286784	  -0.1130203	   0.8700341	   0.0210041
   1.3777795	   0.2615500	  -0.0283614	  -0.1205374	   0.8686436	   0.0211596
   1.3759106	   0.2746010	  -0.0280421	  -0.1280343	   0.8671840	   0.0213132
   1.3739291	   0.2876295	  -0.0277205	  -0.1355102	   0.8656555	   0.0214648
   1.3718354	   0.3006345	  -0.0273966	  -0.1429644	   0.8640585	   0.0216144
   1.3696297	   0.3136150	  -0.0270704	  -0.1503962	   0.8623933	   0.0217620
   1.3673124	   0.3265699	  -0.0267421	  -0.1578049	   0.8606604	   0.0219077
   1.3648840	   0.3394982	  -0.0264116	  -0.1651898	   0.8588601	   0.0220514
   1.3623446	   0.3523990	  -0.0260789	  -0.1725503	   0.8569927	   0.0221931
   1.3596948	   0.3652712	  -0.0257442	  -0.1798857	   0.8550587	   0.0223327
   1.3569348	   0.3781139	  -0.0254073	  -0.1871954	   0.8530585	   0.0224703
   1.3540652	   0.3909259	  -0.0250684	  -0.1944786	   0.8509924	   0.0226059
   1.3510862	   0.4037064	  -0.0247275	  -0.2017348	   0.8488609	   0.0227395
   1.3479983	   0.4164543	  -0.0243845	  -0.2089634	   0.8466645	   0.0228710
   1.3448019	   0.4291688	  -0.0240397	  -0.2161636	   0.8444034	   0.0230005
   1.3414975	   0.4418487	  -0.0236928	  -0.2233348	   0.8420782	   0.0231280
   1.3380855	   0.4544932	  -0.0233441	  -0.2304765	   0.8396892	   0.0232533
   1.3345663	   0.4671014	  -0.0229935	  -0.2375881	   0.8372370	   0.0233766
   1.3309404	   0.4796721	  -0.0226411	  -0.2446689	   0.8347219	   0.0234978
   1.3272082	   0.4922046	  -0.0222869	  -0.2517183	   0.8321445	   0.0236170
   1.3233703	   0.5046978	  -0.0219308	  -0.2587358	   0.8295052	   0.0237341
   1.3194271	   0.5171509	  -0.0215731	  -0.2657209	   0.8268044	   0.0238490
   1.3153792	   0.5295630	  -0.0212136	  -0.2726728	   0.8240427	   0.0239619
   1.3112269	   0.5419330	  -0.0208525	  -0.2795911	   0.8212204	   0.0240727
   1.3069709	   0.5542602	  -0.0204897	  -0.2864753	   0.8183381	   0.0241814
   1.3026116	   0.5665435	  -0.0201252	  -0.2933247	   0.8153964	   0.0242880
   1.2981496	   0.5787822	  -0.0197592	  -0.3001389	   0.8123955	   0.0243925
   1.2935854	   0.5909753	  -0.0193917	  -0.3069172	   0.8093362	   0.0244949
   1.2889195	   0.6031220	  -0.0190226	  -0.3136593	   0.8062188	   0.0245952
   1.2841525	   0.6152214	  -0.0186520	  -0.3203646	   0.8030439	   0.0246934
   1.2792850	   0.6272726	  -0.0182799	  -0.3270326	   0.7998119	   0.0247895
   1.2743175	   0.6392748	  -0.0179065	  -0.3336628	   0.7965235	   0.0248834
   1.2692505	   0.6512271	  -0.0175316	  -0.3402546	   0.7931790	   0.0249753
   1.2640848	   0.6631287	  -0.0171554	  -0.3468078	   0.7897791	   0.0250650
   1.2588208	   0.6749787	  -0.0167778	  -0.3533216	   0.7863243	   0.0251526
   1.2534591	   0.6867764	  -0.0163989	  -0.3597958	   0.7828150	   0.0252381
   1.2480004	   0.6985210	  -0.0160188	  -0.3662299	   0.7792519	   0.0253215
   1.2424453	   0.7102115	  -0.0156374	  -0.3726233	   0.7756354	   0.0254028
   1.2367943	   0.7218473	  -0.0152549	  -0.3789758	   0.7719661	   0.0254819
   1.2310481	   0.7334275	  -0.0148711	  -0.3852868	   0.7682446	   0.0255589
   1.2252074	   0.7449513	  -0.0144862	  -0.3915559	   0.7644713	   0.0256339
   1.2192726	   0.7564180	  -0.0141002	  -0.3977827	   0.7606469	   0.0257067
   1.2132446	   0.7678269	  -0.0137131	  -0.4039669	   0.7567718	   0.0257774
   1.2071239	   0.7791770	  -0.0133250	  -0.4101080	   0.7528467	   0.0258460
   1.2009112	   0.7904678	  -0.0129358	  -0.4162056	   0.7488720	   0.0259125
   1.1946071	   0.8016985	  -0.0125457	  -0.4222594	   0.7448484	   0.0259769
   1.1882123	   0.8128683	  -0.0121546	  -0.4282690	   0.7407764	   0.0260392
   1.1817275	   0.8239765	  -0.0117626	  -0.4342341	   0.7366566	   0.0260994
   1.1751533	   0.8350223	  -0.0113697	  -0.4401542	   0.7324894	   0.0261575
   1.1684904	   0.8460052	  -0.0109759	  -0.4460291	   0.7282756	   0.0262135
   1.1617396	   0.8569244	  -0.0105813	  -0.4518583	   0.7240156	   0.0262674
   1.1549014	   0.8677791	  -0.0101860	  -0.4576417	   0.7197100	   0.0263193
   1.1479766	   0.8785688	  -0.0097898	  -0.4633787	   0.7153594	   0.0263691
   1.1409659	   0.8892927	  -0.0093930	  -0.4690693	   0.7109643	   0.0264167
   1.1338700	   0.8999502	  -0.0089954	  -0.4747130	   0.7065254	   0.0264624
   1.1266896	   0.9105407	  -0.0085971	  -0.4803095	   0.7020431	   0.0265059
   1.1194254	   0.9210634	  -0.0081982	  -0.4858586	   0.6975181	   0.0265474
   1.1120780	   0.9315177	  -0.0077987	  -0.4913599	   0.6929509	   0.0265869
   1.1046484	   0.9419031	  -0.0073987	  -0.4968133	   0.6883421	   0.0266242
   1.0971371	   0.9522188	  -0.0069981	  -0.5022183	   0.6836923	   0.0266596
   1.0895448	   0.9624643	  -0.0065969	  -0.5075749	   0.6790021	   0.0266929
   1.0818724	   0.9726390	  -0.0061953	  -0.5128827	   0.6742720	   0.0267242
   1.0741206	   0.9827423	  -0.0057932	  -0.5181415	   0.6695025	   0.0267534
   1.0662900	   0.9927735	  -0.0053907	  -0.5233510	   0.6646943	   0.0267806
   1.0583815	   1.0027322	  -0.0049878	  -0.5285111	   0.6598480	   0.0268058
   1.0503957	   1.0126177	  -0.0045846	  -0.5336215	   0.6549640	   0.0268290
   1.0423335	   1.0224295	  -0.0041810	  -0.5386820	   0.6500430	   0.0268502
   1.0341956	   1.0321670	  -0.0037771	  -0.5436923	   0.6450856	   0.0268694
   1.0259827	   1.0418297	  -0.0033729	  -0.5486524	   0.6400923	   0.0268866
   1.0176956	   1.0514171	  -0.0029685	  -0.5535619	   0.6350637	   0.0269019
   1.0093350	   1.0609285	  -0.0025639	  -0.5584208	   0.6300003	   0.0269151
   1.0009018	   1.0703636	  -0.0021591	  -0.5632288	   0.6249027	   0.0269264
   0.9923967	   1.0797218	  -0.0017541	  -0.5679859	   0.6197716	   0.0269358
   0.9838204	   1.0890026	  -0.0013490	  -0.5726917	   0.6146074	   0.0269432
   0.9751737	   1.0982054	  -0.0009438	  -0.5773461	   0.6094107	   0.0269486
   0.9664574	   1.1073299	  -0.0005386	  -0.5819491	   0.6041821	   0.0269521
   0.9576723	   1.1163755	  -0.0001333	  -0.5865005	   0.5989221	   0.0269537
   0.9488192	   1.1253418	   0.0002720	  -0.5910001	   0.5936314	   0.0269534
   0.9398988	   1.1342283	   0.0006773	  -0.5954478	   0.5883104	   0.0269511
   0.9309119	   1.1430346	   0.0010826	  -0.5998434	   0.5829598	   0.0269470
   0.9218593	   1.1517602	   0.0014877	  -0.6041870	   0.5775800	   0.0269410
   0.9127417	   1.1604047	   0.0018928	  -0.6084783	   0.5721716	   0.0269331
   0.9035601	   1.1689676	   0.0022977	  -0.6127172	   0.5667352	   0.0269233
   0.8943151	   1.1774486	   0.0027025	  -0.6169038	   0.5612714	   0.0269117
   0.8850075	   1.1858473	   0.0031070	  -0.6210377	   0.5557807	   0.0268982
   0.8756381	   1.1941631	   0.0035114	  -0.6251191	   0.5502636	   0.0268828
   0.8662078	   1.2023958	   0.0039155	  -0.6291478	   0.5447206	   0.0268656
   0.8567173	   1.2105450	   0.0043193	  -0.6331237	   0.5391524	   0.0268466
   0.8471674	   1.2186103	   0.0047229	  -0.6370468	   0.5335594	   0.0268258
   0.8375589	   1.2265912	   0.0051261	  -0.6409170	   0.5279423	   0.0268032
   0.8278927	   1.2344876	   0.0055290	  -0.6447343	   0.5223014	   0.0267788
   0.8181694	   1.2422989	   0.0059314	  -0.6484985	   0.5166375	   0.0267526
   0.8083899	   1.2500249	   0.0063335	  -0.6522098	   0.5109509	   0.0267246
   0.7985550	   1.2576652	   0.0067352	  -0.6558679	   0.5052423	   0.0266948
   0.7886655	   1.2652195	   0.0071363	  -0.6594729	   0.4995121	   0.0266633
   0.7787222	   1.2726875	   0.0075370	  -0.6630248	   0.4937609	   0.0266301
   0.7687258	   1.2800688	   0.0079372	  -0.6665236	   0.4879892	   0.0265951
   0.7586773	   1.2873632	   0.0083368	  -0.6699692	   0.4821975	   0.0265584
